artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
mommy,dirty shoelace,0.888,0.126,6,-13.624,0,0.0606,0.671,0.619,0.0742,0.567,111.979,audio_features,0jpRjq37IlAjeaobrz4zUJ,spotify:track:0jpRjq37IlAjeaobrz4zUJ,https://api.spotify.com/v1/tracks/0jpRjq37IlAjeaobrz4zUJ,https://api.spotify.com/v1/audio-analysis/0jpRjq37IlAjeaobrz4zUJ,87875,4
Badsummer,Still Shining,0.633,0.547,6,-5.357,1,0.072,0.587,0.889,0.334,0.408,86.065,audio_features,0LQZCArvqeZ66fW557Cbi0,spotify:track:0LQZCArvqeZ66fW557Cbi0,https://api.spotify.com/v1/tracks/0LQZCArvqeZ66fW557Cbi0,https://api.spotify.com/v1/audio-analysis/0LQZCArvqeZ66fW557Cbi0,141000,4
Pandrezz,Takin' You For A Ride,0.811,0.406,7,-9.418,0,0.0458,0.629,0.845,0.107,0.367,92.097,audio_features,4FJQgzmWXgmYPvlmi8dg85,spotify:track:4FJQgzmWXgmYPvlmi8dg85,https://api.spotify.com/v1/tracks/4FJQgzmWXgmYPvlmi8dg85,https://api.spotify.com/v1/audio-analysis/4FJQgzmWXgmYPvlmi8dg85,141187,4
L'Indécis,Passage,0.37,0.339,9,-12.364,0,0.0383,0.588,0.91,0.156,0.314,90.031,audio_features,5I0LAIPcjpVnjW5DhcplCV,spotify:track:5I0LAIPcjpVnjW5DhcplCV,https://api.spotify.com/v1/tracks/5I0LAIPcjpVnjW5DhcplCV,https://api.spotify.com/v1/audio-analysis/5I0LAIPcjpVnjW5DhcplCV,246946,4
Kupla,Thoughts,0.742,0.494,7,-9.97,0,0.259,0.433,0.00214,0.146,0.0865,83.008,audio_features,2kwfn5x0bil1twCPJkmRiD,spotify:track:2kwfn5x0bil1twCPJkmRiD,https://api.spotify.com/v1/tracks/2kwfn5x0bil1twCPJkmRiD,https://api.spotify.com/v1/audio-analysis/2kwfn5x0bil1twCPJkmRiD,121446,4
Pabzzz,Together,0.755,0.217,10,-15.056,0,0.0574,0.0811,0.627,0.112,0.893,181.396,audio_features,3CISYfMD7ZxYRLVMeRFVuw,spotify:track:3CISYfMD7ZxYRLVMeRFVuw,https://api.spotify.com/v1/tracks/3CISYfMD7ZxYRLVMeRFVuw,https://api.spotify.com/v1/audio-analysis/3CISYfMD7ZxYRLVMeRFVuw,155687,5
mommy,meadow,0.565,0.193,5,-21.839,1,0.039,0.902,0.936,0.109,0.317,120.079,audio_features,0GfirXtoxdsOeudxrY2mkh,spotify:track:0GfirXtoxdsOeudxrY2mkh,https://api.spotify.com/v1/tracks/0GfirXtoxdsOeudxrY2mkh,https://api.spotify.com/v1/audio-analysis/0GfirXtoxdsOeudxrY2mkh,112500,4
j'san,autumn breeze,0.546,0.226,2,-9.606,1,0.0314,0.6,0.824,0.109,0.34,85.048,audio_features,4trwpcfkQVnaBFMZmdzoKq,spotify:track:4trwpcfkQVnaBFMZmdzoKq,https://api.spotify.com/v1/tracks/4trwpcfkQVnaBFMZmdzoKq,https://api.spotify.com/v1/audio-analysis/4trwpcfkQVnaBFMZmdzoKq,140000,4
invention_,Dxy_Drmng,0.526,0.445,4,-10.712,1,0.318,0.937,0.0372,0.383,0.188,112.4,audio_features,7A3CVHi9buNUwmI3233EyP,spotify:track:7A3CVHi9buNUwmI3233EyP,https://api.spotify.com/v1/tracks/7A3CVHi9buNUwmI3233EyP,https://api.spotify.com/v1/audio-analysis/7A3CVHi9buNUwmI3233EyP,165250,3
C Y G N,White Cadillac,0.712,0.238,11,-14.884,1,0.132,0.957,0.17,0.168,0.605,79.961,audio_features,6YCejgiCitzhSGMqfqAGhU,spotify:track:6YCejgiCitzhSGMqfqAGhU,https://api.spotify.com/v1/tracks/6YCejgiCitzhSGMqfqAGhU,https://api.spotify.com/v1/audio-analysis/6YCejgiCitzhSGMqfqAGhU,165125,3
H.1,Again,0.614,0.547,5,-11.772,0,0.039,0.767,0.893,0.0919,0.226,92.99,audio_features,7nT4rMprxiA9H9HM3oZ1Kq,spotify:track:7nT4rMprxiA9H9HM3oZ1Kq,https://api.spotify.com/v1/tracks/7nT4rMprxiA9H9HM3oZ1Kq,https://api.spotify.com/v1/audio-analysis/7nT4rMprxiA9H9HM3oZ1Kq,172000,4
Chris Mazuera,Equinox,0.711,0.206,7,-11.173,0,0.0428,0.77,0.916,0.131,0.41,142.086,audio_features,1jbh7orOEd4itgOjiihVEJ,spotify:track:1jbh7orOEd4itgOjiihVEJ,https://api.spotify.com/v1/tracks/1jbh7orOEd4itgOjiihVEJ,https://api.spotify.com/v1/audio-analysis/1jbh7orOEd4itgOjiihVEJ,112000,4
C Y G N,All Your Love,0.593,0.439,5,-8.076,0,0.045,0.0604,0.741,0.117,0.294,80.991,audio_features,1kVQyynHa4VgPGISGoQZ8x,spotify:track:1kVQyynHa4VgPGISGoQZ8x,https://api.spotify.com/v1/tracks/1kVQyynHa4VgPGISGoQZ8x,https://api.spotify.com/v1/audio-analysis/1kVQyynHa4VgPGISGoQZ8x,142250,4
HM Surf,Couch Day,0.867,0.0873,9,-21.667,1,0.0969,0.366,0.447,0.1,0.484,132.001,audio_features,7lf01S7e2hn0VbITfoY2br,spotify:track:7lf01S7e2hn0VbITfoY2br,https://api.spotify.com/v1/tracks/7lf01S7e2hn0VbITfoY2br,https://api.spotify.com/v1/audio-analysis/7lf01S7e2hn0VbITfoY2br,152750,4
C Y G N,Nobody Can See Me,0.301,0.205,9,-16.319,1,0.0373,0.365,0.862,0.112,0.279,45.394,audio_features,49AxY1TdGhYZg46TEL1WDI,spotify:track:49AxY1TdGhYZg46TEL1WDI,https://api.spotify.com/v1/tracks/49AxY1TdGhYZg46TEL1WDI,https://api.spotify.com/v1/audio-analysis/49AxY1TdGhYZg46TEL1WDI,206875,4
Kendall Miles,Savannah (Interlude),0.328,0.298,2,-13.564,1,0.0405,0.881,0.792,0.229,0.404,130.239,audio_features,7Jo11LnliAoWlN0VnhtL0I,spotify:track:7Jo11LnliAoWlN0VnhtL0I,https://api.spotify.com/v1/tracks/7Jo11LnliAoWlN0VnhtL0I,https://api.spotify.com/v1/audio-analysis/7Jo11LnliAoWlN0VnhtL0I,75500,3
Philanthrope,Flke,0.675,0.367,8,-8.396,1,0.0655,0.811,0.699,0.103,0.153,83.093,audio_features,6kTpRzJ7w37F1S5GlapDc4,spotify:track:6kTpRzJ7w37F1S5GlapDc4,https://api.spotify.com/v1/tracks/6kTpRzJ7w37F1S5GlapDc4,https://api.spotify.com/v1/audio-analysis/6kTpRzJ7w37F1S5GlapDc4,133042,4
C Y G N,Cold Heart Women,0.71,0.169,1,-16.075,0,0.081,0.538,0.00156,0.117,0.339,116.961,audio_features,1FkGemQGNTzcXYZqbyx1ug,spotify:track:1FkGemQGNTzcXYZqbyx1ug,https://api.spotify.com/v1/tracks/1FkGemQGNTzcXYZqbyx1ug,https://api.spotify.com/v1/audio-analysis/1FkGemQGNTzcXYZqbyx1ug,168220,4
Beatboxbandit,One Last Thing,0.855,0.825,0,-9.083,1,0.508,0.267,1.88e-05,0.527,0.722,144.081,audio_features,7v1v58oEPSp4SY4RWLkGkT,spotify:track:7v1v58oEPSp4SY4RWLkGkT,https://api.spotify.com/v1/tracks/7v1v58oEPSp4SY4RWLkGkT,https://api.spotify.com/v1/audio-analysis/7v1v58oEPSp4SY4RWLkGkT,113500,4
C Y G N,Mindfulness,0.666,0.252,3,-11.555,0,0.0511,0.534,0.692,0.121,0.686,138.194,audio_features,0XTRycTWH8TR2xBEjwByNS,spotify:track:0XTRycTWH8TR2xBEjwByNS,https://api.spotify.com/v1/tracks/0XTRycTWH8TR2xBEjwByNS,https://api.spotify.com/v1/audio-analysis/0XTRycTWH8TR2xBEjwByNS,168000,4
Smoke Trees,Takondwa,0.521,0.138,6,-18.099,0,0.0468,0.835,0.954,0.125,0.48,170.23,audio_features,5cykHxUw4faZrSU7KiN0Nz,spotify:track:5cykHxUw4faZrSU7KiN0Nz,https://api.spotify.com/v1/tracks/5cykHxUw4faZrSU7KiN0Nz,https://api.spotify.com/v1/audio-analysis/5cykHxUw4faZrSU7KiN0Nz,125375,4
C Y G N,Love Is Weakness,0.73,0.302,6,-11.119,1,0.0883,0.358,0.385,0.123,0.383,92.018,audio_features,2hh47DG9p1ACnUn6e1FaVp,spotify:track:2hh47DG9p1ACnUn6e1FaVp,https://api.spotify.com/v1/tracks/2hh47DG9p1ACnUn6e1FaVp,https://api.spotify.com/v1/audio-analysis/2hh47DG9p1ACnUn6e1FaVp,168000,4
HM Surf,Swix,0.848,0.336,3,-15.497,0,0.282,0.456,0.466,0.263,0.643,77.024,audio_features,6sciICDOus9ej2estmFD2E,spotify:track:6sciICDOus9ej2estmFD2E,https://api.spotify.com/v1/tracks/6sciICDOus9ej2estmFD2E,https://api.spotify.com/v1/audio-analysis/6sciICDOus9ej2estmFD2E,115325,4
Masked Man,Coupe_90,0.686,0.154,7,-12.784,1,0.138,0.92,0.885,0.0758,0.53,82.018,audio_features,3SagqXXt1KFUZY5vL7uzMd,spotify:track:3SagqXXt1KFUZY5vL7uzMd,https://api.spotify.com/v1/tracks/3SagqXXt1KFUZY5vL7uzMd,https://api.spotify.com/v1/audio-analysis/3SagqXXt1KFUZY5vL7uzMd,70000,4
Pandrezz,Exactly,0.737,0.29,2,-15.053,0,0.0581,0.775,0.816,0.103,0.0386,90.022,audio_features,2FNyFVAQ7DXSLztDi6iQdx,spotify:track:2FNyFVAQ7DXSLztDi6iQdx,https://api.spotify.com/v1/tracks/2FNyFVAQ7DXSLztDi6iQdx,https://api.spotify.com/v1/audio-analysis/2FNyFVAQ7DXSLztDi6iQdx,136009,4
Joey Pecoraro,Your Favorite Place,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,audio_features,0ONn7t8x49V3tOR5ZcIrpf,spotify:track:0ONn7t8x49V3tOR5ZcIrpf,https://api.spotify.com/v1/tracks/0ONn7t8x49V3tOR5ZcIrpf,https://api.spotify.com/v1/audio-analysis/0ONn7t8x49V3tOR5ZcIrpf,221537,4
Stan Forebee,Springside,0.759,0.394,1,-16.575,1,0.228,0.197,0.798,0.0886,0.234,83.918,audio_features,12HERirGFt9YNX3r6bdIP1,spotify:track:12HERirGFt9YNX3r6bdIP1,https://api.spotify.com/v1/tracks/12HERirGFt9YNX3r6bdIP1,https://api.spotify.com/v1/audio-analysis/12HERirGFt9YNX3r6bdIP1,171451,4
Plusma,Albatros,0.615,0.48,5,-10.948,0,0.126,0.342,0.564,0.702,0.668,118.438,audio_features,3XCzyLM9kgBYQsuSg05cos,spotify:track:3XCzyLM9kgBYQsuSg05cos,https://api.spotify.com/v1/tracks/3XCzyLM9kgBYQsuSg05cos,https://api.spotify.com/v1/audio-analysis/3XCzyLM9kgBYQsuSg05cos,165625,3
Underbelly,Performative (Instrumental),0.613,0.336,0,-9.745,0,0.276,0.656,0.139,0.0771,0.352,80.677,audio_features,6RaOhrIPmDyw0drTNKxNxJ,spotify:track:6RaOhrIPmDyw0drTNKxNxJ,https://api.spotify.com/v1/tracks/6RaOhrIPmDyw0drTNKxNxJ,https://api.spotify.com/v1/audio-analysis/6RaOhrIPmDyw0drTNKxNxJ,214661,4
J. Roosevelt,Sandalwood,0.62,0.349,10,-11.26,0,0.107,0.761,0.92,0.127,0.378,78.904,audio_features,6KykddnA5NxNkaip0LEpgG,spotify:track:6KykddnA5NxNkaip0LEpgG,https://api.spotify.com/v1/tracks/6KykddnA5NxNkaip0LEpgG,https://api.spotify.com/v1/audio-analysis/6KykddnA5NxNkaip0LEpgG,168608,4
Barnes Blvd.,Perspective,0.476,0.135,10,-20.104,1,0.0962,0.906,0.67,0.121,0.157,114.822,audio_features,1yrZp8B0mLT18RuZccaDBJ,spotify:track:1yrZp8B0mLT18RuZccaDBJ,https://api.spotify.com/v1/tracks/1yrZp8B0mLT18RuZccaDBJ,https://api.spotify.com/v1/audio-analysis/1yrZp8B0mLT18RuZccaDBJ,100250,4
Mono:Massive,Space Drift,0.594,0.32,1,-10.344,0,0.567,0.452,0.934,0.123,0.566,155.782,audio_features,7z0Kgr01Tu9T7T0bby1cfC,spotify:track:7z0Kgr01Tu9T7T0bby1cfC,https://api.spotify.com/v1/tracks/7z0Kgr01Tu9T7T0bby1cfC,https://api.spotify.com/v1/audio-analysis/7z0Kgr01Tu9T7T0bby1cfC,137927,4
Cloudchord,Morning Crackle,0.382,0.429,0,-10.624,1,0.0838,0.926,0.44,0.103,0.143,149.581,audio_features,7r6Fi7JrZXdNVuDXurAXWf,spotify:track:7r6Fi7JrZXdNVuDXurAXWf,https://api.spotify.com/v1/tracks/7r6Fi7JrZXdNVuDXurAXWf,https://api.spotify.com/v1/audio-analysis/7r6Fi7JrZXdNVuDXurAXWf,169600,4
Fujitsu,Steady,0.614,0.192,0,-16.391,1,0.11,0.513,0.626,0.13,0.526,79.672,audio_features,0PlkZuGMibPdwc4BvfiTtK,spotify:track:0PlkZuGMibPdwc4BvfiTtK,https://api.spotify.com/v1/tracks/0PlkZuGMibPdwc4BvfiTtK,https://api.spotify.com/v1/audio-analysis/0PlkZuGMibPdwc4BvfiTtK,84000,4
Shy Cope,Drive Home,0.359,0.359,4,-9.193,1,0.218,0.702,0.594,0.106,0.235,176.016,audio_features,0E8IUQ6U20nbu7ErUSQWEE,spotify:track:0E8IUQ6U20nbu7ErUSQWEE,https://api.spotify.com/v1/tracks/0E8IUQ6U20nbu7ErUSQWEE,https://api.spotify.com/v1/audio-analysis/0E8IUQ6U20nbu7ErUSQWEE,133531,4
Sugi.wa,Memories,0.825,0.21,0,-9.129,1,0.12,0.185,0.912,0.109,0.503,80.423,audio_features,0kj6O711Tx7YiGPDArG3JD,spotify:track:0kj6O711Tx7YiGPDArG3JD,https://api.spotify.com/v1/tracks/0kj6O711Tx7YiGPDArG3JD,https://api.spotify.com/v1/audio-analysis/0kj6O711Tx7YiGPDArG3JD,110031,4
Seneca B,Sunshine,0.699,0.158,7,-15.225,1,0.036,0.445,0.86,0.132,0.0616,146.027,audio_features,78IOa4E1H4SCGTXEESQuQf,spotify:track:78IOa4E1H4SCGTXEESQuQf,https://api.spotify.com/v1/tracks/78IOa4E1H4SCGTXEESQuQf,https://api.spotify.com/v1/audio-analysis/78IOa4E1H4SCGTXEESQuQf,210497,4
Fujitsu,Motions,0.747,0.206,7,-11.915,1,0.145,0.361,0.629,0.11,0.669,79.039,audio_features,79Mv89mK1xhj0C94wCTaYU,spotify:track:79Mv89mK1xhj0C94wCTaYU,https://api.spotify.com/v1/tracks/79Mv89mK1xhj0C94wCTaYU,https://api.spotify.com/v1/audio-analysis/79Mv89mK1xhj0C94wCTaYU,112000,4
Flitz&Suppe,Funkaholic,0.615,0.479,5,-13.059,1,0.0438,0.858,0.717,0.139,0.284,84.037,audio_features,4CWElYIVWSvMSpPCwcxo6b,spotify:track:4CWElYIVWSvMSpPCwcxo6b,https://api.spotify.com/v1/tracks/4CWElYIVWSvMSpPCwcxo6b,https://api.spotify.com/v1/audio-analysis/4CWElYIVWSvMSpPCwcxo6b,151429,4
Monma,Fira,0.777,0.15,4,-11.922,0,0.106,0.839,0.847,0.173,0.938,87.997,audio_features,1FVAYsVYSBPfzBLxkM8aB4,spotify:track:1FVAYsVYSBPfzBLxkM8aB4,https://api.spotify.com/v1/tracks/1FVAYsVYSBPfzBLxkM8aB4,https://api.spotify.com/v1/audio-analysis/1FVAYsVYSBPfzBLxkM8aB4,147500,4
Nymano,Train Station,0.532,0.264,5,-14.374,1,0.0286,0.903,0.92,0.144,0.0965,88.066,audio_features,0AXbMg697BgC7Nv8di4o2f,spotify:track:0AXbMg697BgC7Nv8di4o2f,https://api.spotify.com/v1/tracks/0AXbMg697BgC7Nv8di4o2f,https://api.spotify.com/v1/audio-analysis/0AXbMg697BgC7Nv8di4o2f,218000,4
Philanthrope,Leavin',0.86,0.341,7,-12.574,1,0.464,0.543,0.851,0.0925,0.651,75.035,audio_features,2no4bnHLCmT7gkO0R2wlNM,spotify:track:2no4bnHLCmT7gkO0R2wlNM,https://api.spotify.com/v1/tracks/2no4bnHLCmT7gkO0R2wlNM,https://api.spotify.com/v1/audio-analysis/2no4bnHLCmT7gkO0R2wlNM,133042,4
j'san,Prom Night,0.651,0.309,8,-13.165,1,0.0269,0.888,0.924,0.117,0.286,85.04,audio_features,5uGLJu218zQtXTSsDKV6O5,spotify:track:5uGLJu218zQtXTSsDKV6O5,https://api.spotify.com/v1/tracks/5uGLJu218zQtXTSsDKV6O5,https://api.spotify.com/v1/audio-analysis/5uGLJu218zQtXTSsDKV6O5,159562,4
Tane,YesPlease,0.586,0.497,11,-9.972,1,0.198,0.757,0.838,0.113,0.452,79.525,audio_features,5RIaHNJa5MdqeixmViIiwy,spotify:track:5RIaHNJa5MdqeixmViIiwy,https://api.spotify.com/v1/tracks/5RIaHNJa5MdqeixmViIiwy,https://api.spotify.com/v1/audio-analysis/5RIaHNJa5MdqeixmViIiwy,173124,4
Ian Ewing,Fall Down - Instrumental,0.723,0.25,2,-14.962,0,0.267,0.307,0.625,0.0581,0.322,92.242,audio_features,7o534jAAJBmTqor0rY8TAV,spotify:track:7o534jAAJBmTqor0rY8TAV,https://api.spotify.com/v1/tracks/7o534jAAJBmTqor0rY8TAV,https://api.spotify.com/v1/audio-analysis/7o534jAAJBmTqor0rY8TAV,217500,4
Nymano,Hometown,0.639,0.18,8,-11.281,0,0.0649,0.604,0.724,0.103,0.293,84.824,audio_features,2dOWxtZFhhM53mlB23yiLl,spotify:track:2dOWxtZFhhM53mlB23yiLl,https://api.spotify.com/v1/tracks/2dOWxtZFhhM53mlB23yiLl,https://api.spotify.com/v1/audio-analysis/2dOWxtZFhhM53mlB23yiLl,150000,4
L'Indécis,Rekindling,0.667,0.379,2,-9.415,0,0.0406,0.701,0.384,0.0967,0.269,90.06,audio_features,1PAnCtt3Jx9gvHwBQlCoMt,spotify:track:1PAnCtt3Jx9gvHwBQlCoMt,https://api.spotify.com/v1/tracks/1PAnCtt3Jx9gvHwBQlCoMt,https://api.spotify.com/v1/audio-analysis/1PAnCtt3Jx9gvHwBQlCoMt,208000,4
Mono:Massive,Somewhat,0.698,0.414,1,-8.878,0,0.108,0.0861,0.83,0.203,0.658,180.273,audio_features,5DyuwR6jtfkciUR9bBaai0,spotify:track:5DyuwR6jtfkciUR9bBaai0,https://api.spotify.com/v1/tracks/5DyuwR6jtfkciUR9bBaai0,https://api.spotify.com/v1/audio-analysis/5DyuwR6jtfkciUR9bBaai0,219333,4
Nymano,Back Home,0.705,0.234,8,-10.145,1,0.0305,0.819,0.924,0.108,0.348,86.02,audio_features,2kGMGxlrbOLhRzGQISekBZ,spotify:track:2kGMGxlrbOLhRzGQISekBZ,https://api.spotify.com/v1/tracks/2kGMGxlrbOLhRzGQISekBZ,https://api.spotify.com/v1/audio-analysis/2kGMGxlrbOLhRzGQISekBZ,159125,4
Deeb,Palm Parallels,0.663,0.682,3,-5.039,0,0.0315,0.0328,0.914,0.165,0.594,88.999,audio_features,5ty4VOF3RT5lzE4kSUUb4h,spotify:track:5ty4VOF3RT5lzE4kSUUb4h,https://api.spotify.com/v1/tracks/5ty4VOF3RT5lzE4kSUUb4h,https://api.spotify.com/v1/audio-analysis/5ty4VOF3RT5lzE4kSUUb4h,242696,4
Pandrezz,A Day at the Beach,0.71,0.292,7,-9.642,1,0.0463,0.577,0.762,0.108,0.138,92.042,audio_features,0N2wdMzY0nn374FY7HR1Gp,spotify:track:0N2wdMzY0nn374FY7HR1Gp,https://api.spotify.com/v1/tracks/0N2wdMzY0nn374FY7HR1Gp,https://api.spotify.com/v1/audio-analysis/0N2wdMzY0nn374FY7HR1Gp,169583,4
L'Indécis,Soulful,0.53,0.338,4,-10.691,0,0.11,0.473,0.876,0.124,0.111,173.737,audio_features,7D3KO9gj0szuA7rXZL8jjk,spotify:track:7D3KO9gj0szuA7rXZL8jjk,https://api.spotify.com/v1/tracks/7D3KO9gj0szuA7rXZL8jjk,https://api.spotify.com/v1/audio-analysis/7D3KO9gj0szuA7rXZL8jjk,220690,4
Nymano,Evening Routine,0.667,0.144,7,-11.14,0,0.0376,0.252,0.885,0.204,0.469,80.626,audio_features,6JF3ZrokJbnLLuhqi2ueKL,spotify:track:6JF3ZrokJbnLLuhqi2ueKL,https://api.spotify.com/v1/tracks/6JF3ZrokJbnLLuhqi2ueKL,https://api.spotify.com/v1/audio-analysis/6JF3ZrokJbnLLuhqi2ueKL,144625,4
Es-K,Phase,0.706,0.528,5,-10.493,0,0.0442,0.0706,0.86,0.1,0.448,91.042,audio_features,49dRUq72ysRZez359wJTZB,spotify:track:49dRUq72ysRZez359wJTZB,https://api.spotify.com/v1/tracks/49dRUq72ysRZez359wJTZB,https://api.spotify.com/v1/audio-analysis/49dRUq72ysRZez359wJTZB,168791,4
Joe Corfield,Wildflower,0.67,0.139,1,-11.068,1,0.0725,0.928,0.949,0.0947,0.658,91.054,audio_features,1eYTN19ZXz0i9iuIX2TD5U,spotify:track:1eYTN19ZXz0i9iuIX2TD5U,https://api.spotify.com/v1/tracks/1eYTN19ZXz0i9iuIX2TD5U,https://api.spotify.com/v1/audio-analysis/1eYTN19ZXz0i9iuIX2TD5U,147584,4
C Y G N,Lazy Pacific,0.676,0.388,7,-14.241,0,0.157,0.687,0.585,0.119,0.257,95.026,audio_features,1spUe9EBleNTvGixFpE0dH,spotify:track:1spUe9EBleNTvGixFpE0dH,https://api.spotify.com/v1/tracks/1spUe9EBleNTvGixFpE0dH,https://api.spotify.com/v1/audio-analysis/1spUe9EBleNTvGixFpE0dH,176000,4
Toonorth,Silience,0.635,0.252,6,-10.455,1,0.0596,0.0295,0.779,0.119,0.667,77.952,audio_features,5TuhMyeZ7bBd3A0PzKNW4D,spotify:track:5TuhMyeZ7bBd3A0PzKNW4D,https://api.spotify.com/v1/tracks/5TuhMyeZ7bBd3A0PzKNW4D,https://api.spotify.com/v1/audio-analysis/5TuhMyeZ7bBd3A0PzKNW4D,196923,4
Nymano,Gone Again,0.575,0.234,9,-10.346,1,0.0386,0.84,0.862,0.137,0.0572,84.074,audio_features,0b3hVPWTKeFExLlDIpxHDb,spotify:track:0b3hVPWTKeFExLlDIpxHDb,https://api.spotify.com/v1/tracks/0b3hVPWTKeFExLlDIpxHDb,https://api.spotify.com/v1/audio-analysis/0b3hVPWTKeFExLlDIpxHDb,97173,4
Sofasound,By The Shore,0.834,0.256,0,-9.433,0,0.252,0.642,0.0156,0.104,0.496,88.944,audio_features,3kOtrXdDW7zkcLP5IrMmDc,spotify:track:3kOtrXdDW7zkcLP5IrMmDc,https://api.spotify.com/v1/tracks/3kOtrXdDW7zkcLP5IrMmDc,https://api.spotify.com/v1/audio-analysis/3kOtrXdDW7zkcLP5IrMmDc,194164,4
L'Indécis,Dog Days,0.561,0.422,2,-8.893,0,0.0313,0.579,0.931,0.133,0.318,144.128,audio_features,3dAJCxA5vRUjNgWmQOvQBO,spotify:track:3dAJCxA5vRUjNgWmQOvQBO,https://api.spotify.com/v1/tracks/3dAJCxA5vRUjNgWmQOvQBO,https://api.spotify.com/v1/audio-analysis/3dAJCxA5vRUjNgWmQOvQBO,166097,4
SwuM,this again..,0.517,0.62,8,-11.971,0,0.101,0.659,0.791,0.228,0.193,78.167,audio_features,4jUTKYm8WUK3nUox8UuAau,spotify:track:4jUTKYm8WUK3nUox8UuAau,https://api.spotify.com/v1/tracks/4jUTKYm8WUK3nUox8UuAau,https://api.spotify.com/v1/audio-analysis/4jUTKYm8WUK3nUox8UuAau,135385,4
Birocratic,Belly Breathing,0.687,0.462,1,-10.612,1,0.0341,0.235,0.846,0.096,0.524,89.0,audio_features,31pi9SBCbZdzkNbbtZ61UM,spotify:track:31pi9SBCbZdzkNbbtZ61UM,https://api.spotify.com/v1/tracks/31pi9SBCbZdzkNbbtZ61UM,https://api.spotify.com/v1/audio-analysis/31pi9SBCbZdzkNbbtZ61UM,172584,4
Leavv,Lighthouse,0.753,0.0671,9,-21.444,1,0.043,0.426,0.954,0.076,0.647,120.018,audio_features,5PGFL3hRcSVOGqHH5tSp8S,spotify:track:5PGFL3hRcSVOGqHH5tSp8S,https://api.spotify.com/v1/tracks/5PGFL3hRcSVOGqHH5tSp8S,https://api.spotify.com/v1/audio-analysis/5PGFL3hRcSVOGqHH5tSp8S,139275,4
Masked Man,Coo Lullaby,0.801,0.283,9,-11.158,1,0.141,0.685,0.665,0.0861,0.0402,109.151,audio_features,1D7f8xCwO8i6cpAFRGiYur,spotify:track:1D7f8xCwO8i6cpAFRGiYur,https://api.spotify.com/v1/tracks/1D7f8xCwO8i6cpAFRGiYur,https://api.spotify.com/v1/audio-analysis/1D7f8xCwO8i6cpAFRGiYur,163902,5
Nymano,This Is Love,0.404,0.155,6,-11.337,1,0.0556,0.343,0.71,0.429,0.266,86.796,audio_features,6OHPyk4xU4KgLBsZUxnsND,spotify:track:6OHPyk4xU4KgLBsZUxnsND,https://api.spotify.com/v1/tracks/6OHPyk4xU4KgLBsZUxnsND,https://api.spotify.com/v1/audio-analysis/6OHPyk4xU4KgLBsZUxnsND,170500,4
Cloudchord,Stay Puff,0.663,0.369,5,-12.718,1,0.0693,0.762,0.572,0.105,0.233,128.214,audio_features,6riXpGeW7at75Tltvb2x8L,spotify:track:6riXpGeW7at75Tltvb2x8L,https://api.spotify.com/v1/tracks/6riXpGeW7at75Tltvb2x8L,https://api.spotify.com/v1/audio-analysis/6riXpGeW7at75Tltvb2x8L,121875,4
Leavv,park walk,0.72,0.146,3,-8.361,1,0.0375,0.94,0.904,0.0984,0.381,82.041,audio_features,07QVQSgnAbghcYVgM3sGgG,spotify:track:07QVQSgnAbghcYVgM3sGgG,https://api.spotify.com/v1/tracks/07QVQSgnAbghcYVgM3sGgG,https://api.spotify.com/v1/audio-analysis/07QVQSgnAbghcYVgM3sGgG,93659,4
Delayde,speaking with trees,0.857,0.318,2,-19.504,1,0.333,0.355,0.78,0.0746,0.584,132.094,audio_features,49WJohjrXVYbCZ11h0mJad,spotify:track:49WJohjrXVYbCZ11h0mJad,https://api.spotify.com/v1/tracks/49WJohjrXVYbCZ11h0mJad,https://api.spotify.com/v1/audio-analysis/49WJohjrXVYbCZ11h0mJad,138182,4
Smuv,A Pasito,0.852,0.0763,11,-14.561,0,0.117,0.768,0.861,0.11,0.861,83.458,audio_features,4L6BXnGCdCVKY81qSmhRpG,spotify:track:4L6BXnGCdCVKY81qSmhRpG,https://api.spotify.com/v1/tracks/4L6BXnGCdCVKY81qSmhRpG,https://api.spotify.com/v1/audio-analysis/4L6BXnGCdCVKY81qSmhRpG,92500,4
Sleepdealer,Like Silk,0.748,0.321,7,-9.464,1,0.422,0.389,0.00191,0.107,0.245,76.965,audio_features,3evu68WIm2p2Z0O3IXYiUX,spotify:track:3evu68WIm2p2Z0O3IXYiUX,https://api.spotify.com/v1/tracks/3evu68WIm2p2Z0O3IXYiUX,https://api.spotify.com/v1/audio-analysis/3evu68WIm2p2Z0O3IXYiUX,124675,4
Omaure,The World Is Yours,0.718,0.728,2,-6.311,1,0.379,0.0608,0.657,0.1,0.859,175.892,audio_features,2Cf5XRbASN20F8dMkjKg3y,spotify:track:2Cf5XRbASN20F8dMkjKg3y,https://api.spotify.com/v1/tracks/2Cf5XRbASN20F8dMkjKg3y,https://api.spotify.com/v1/audio-analysis/2Cf5XRbASN20F8dMkjKg3y,100980,4
